year,st,stateno,state,state_fips,state_icpsr,poptotal,popdensity,popfemale,pctpopfemale,popmale,pctpopmale,pctpopunder14,pctpop15to24,pctpop25to44,pctpop45to64,pctpopover65,pctpopover18,pctlatinx,pctwhite,pctblack,pctasian,pctpacific,pctamericanindian,evangelical_pop,nonwhite,foreign_born,pop_annual
1997,AR,4,Arkansas,5,42,2524007,48.5899,1300000,NA,1200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.799999,0.189083591,NA,2601090
1997,CA,5,California,6,71,32217708,206.049,16000000,NA,16000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8000002,0.4882873,NA,32486010
1997,CO,6,Colorado,8,62,3891293,37.4978,2000000,NA,1900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,0.209571317,NA,4018293
1997,CT,7,Connecticut,9,1,3268514,672.357,1700000,NA,1600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0.188372284,NA,3349348
1997,DE,8,Delaware,10,11,735024,370.837,375055,NA,356526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5999999,0.242299318,NA,751487
1997,DC,8.5,District of Columbia,11,55,528752,NA,280769,NA,248195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,567736
1997,FL,9,Florida,12,43,14683350,271.455,7500000,NA,7100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6,0.308542043,NA,15186304
1997,GA,10,Georgia,13,44,7486094,128.907,3800000,NA,3700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.299999,0.328531533,NA,7685099
1997,HI,11,Hawaii,15,82,1189322,185.058,589847,NA,596755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,0.708976448,NA,1211640
1997,ID,12,Idaho,16,63,1210638,14.6474,604980,NA,605252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.099998,0.095151938,NA,1228520
1997,IL,13,Illinois,17,21,12011509,215.47,6100000,NA,5800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,0.279478014,NA,12185715
1997,IN,14,Indiana,18,22,5872370,162.673,3000000,NA,2900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,0.115571357,NA,5955267
1997,IA,15,Iowa,19,31,2854396,162.673,1500000,NA,1400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,0.051669236,NA,2891119
1997,KS,16,Kansas,20,32,2616339,31.9855,1300000,NA,1300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,0.130264148,NA,2635292
1997,KY,17,Kentucky,21,51,3907816,98.5624,2000000,NA,1900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.099998,0.087106191,NA,3952747
1997,LA,18,Louisiana,22,45,4351390,96.8395,2300000,NA,2100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9,0.360423118,NA,4421071
1997,ME,19,Maine,23,2,1245215,40.2652,635114,NA,606937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9000001,0.022272289,NA,1254774
1997,MD,20,Maryland,24,52,5092914,514.912,2600000,NA,2500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1999998,0.345599264,NA,5157328
1997,MA,21,Massachusetts,25,3,6115476,781.37,3200000,NA,3000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0.146802947,NA,6226058
1997,MI,22,Michigan,26,23,9785450,172.22,5000000,NA,4800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,0.187672049,NA,9809051
1997,MN,23,Minnesota,27,33,4687726,59.1255,2400000,NA,2300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0.081069969,NA,4763390
1997,MS,24,Mississippi,28,46,2731826,57.7639,1400000,NA,1300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.200001,0.380503297,NA,2777004
1997,MO,25,Missouri,29,34,5407113,78.368,2800000,NA,2600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5,0.140144438,NA,5481193
1997,MT,26,Montana,30,64,878706,6.03763,440780,NA,438030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,0.086572245,NA,889865
1997,NE,27,Nebraska,31,35,1656042,21.6519,844697,NA,812173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,0.098599635,NA,1686418
1997,NV,28,Nevada,32,65,1675581,15.3341,821726,NA,855083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,0.274579942,NA,1764104
1997,NH,29,New Hampshire,33,4,1173239,129.943,594868,NA,577841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9000001,0.033320546,NA,1189425
1997,NJ,30,New Jersey,34,12,8054178,1070.87,4100000,NA,3900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5999999,0.304696053,NA,8218808
1997,NM,31,New Mexico,35,66,1722939,14.1913,876831,NA,852920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,0.513896704,NA,1774839
1997,NY,32,New York,36,13,18143184,379.315,9400000,NA,8700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,0.341033578,NA,18656546
1997,NC,33,North Carolina,37,47,7428672,152.24,3800000,NA,3600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.1,0.263338417,NA,7656825
1997,ND,34,North Dakota,38,36,640945,9.25324,321205,NA,319678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,0.069121681,NA,649716
1997,OH,35,Ohio,39,24,11212498,273.63,5800000,NA,5400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,0.14120996,NA,11277357
1997,OK,36,Oklahoma,40,53,3314259,48.5737,1700000,NA,1600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.200001,0.199540734,NA,3372917
1997,OR,37,Oregon,41,72,3243254,33.7166,1600000,NA,1600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,0.116218626,NA,3304310
1997,PA,38,Pennsylvania,42,14,12015888,267.224,6200000,NA,5800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0999999,0.135442242,NA,12227814
1997,RI,39,Rhode Island,44,5,986966,940.896,512005,NA,475424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,0.126831815,NA,1025353
1997,SC,40,South Carolina,45,48,3790066,125.393,1900000,NA,1800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9,0.321486533,NA,3859696
1997,SD,41,South Dakota,46,37,730855,9.62412,374190,NA,363783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2,0.101154581,NA,744223
1997,TN,42,Tennessee,47,54,5378433,130.13,2800000,NA,2600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.400002,0.185155079,NA,5499233
1997,TX,43,Texas,48,49,19355427,73.8363,9800000,NA,9600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.200001,0.435963511,NA,19740317
1997,UT,44,Utah,49,67,2065397,2.51534,1000000,NA,1000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.400002,0.107028089,NA,2119784
1997,VT,45,Vermont,50,6,588665,63.5589,298769,NA,290209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9000001,0.024685908,NA,597239
1997,VA,46,Virginia,51,40,6732878,169.256,3400000,NA,3300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9,0.267588884,NA,6829183
1997,WA,47,Washington,53,73,5604105,84.1821,2800000,NA,2800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,0.161988765,NA,5674747
1997,WV,48,West Virginia,54,56,1815588,75.4466,939122,NA,876665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,0.043098569,NA,1819113
1997,WI,49,Wisconsin,55,25,5200235,95.4759,2600000,NA,2500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.101064615,NA,5266213
1997,WY,50,Wyoming,56,68,480031,4.93812,238142,NA,241601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9,0.093258336,NA,489451
1998,AL,1,Alabama,1,41,4351037,85.805,2300000,NA,2100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.099998,0.278093547,NA,4404701
1998,AK,2,Alaska,2,81,615205,1.0797,291786,NA,322224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,0.276798368,NA,619932
1998,AZ,3,Arizona,4,61,4667277,41.0961,2400000,NA,2300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4,0.319391698,NA,4883342
1998,AR,4,Arkansas,5,42,2538202,48.8594,1300000,NA,1200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.799999,0.190900311,NA,2626289
1998,CA,5,California,6,71,32682794,209.023,16000000,NA,16000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8000002,0.494893342,NA,32987675
1998,CO,6,Colorado,8,62,3968967,38.2495,2000000,NA,2000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,0.21318242,NA,4116639
1998,CT,7,Connecticut,9,1,3272563,673.18,1700000,NA,1600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0.192773297,NA,3365352
1998,DE,8,Delaware,10,11,744066,375.378,381987,NA,361616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5999999,0.248004034,NA,763335
1998,DC,8.5,District of Columbia,11,55,521426,NA,278077,NA,245047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565230
1998,FL,9,Florida,12,43,14908230,275.615,7700000,NA,7200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6,0.314022064,NA,15486559
1998,GA,10,Georgia,13,44,7636522,131.507,3900000,NA,3700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.299999,0.332791418,NA,7863536
1998,HI,11,Hawaii,15,82,1190472,185.214,594854,NA,598147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,0.711379826,NA,1215233
1998,ID,12,Idaho,16,63,1230923,14.8893,615597,NA,613087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.099998,0.097437046,NA,1252330
1998,IL,13,Illinois,17,21,12069774,216.51,6200000,NA,5900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,0.283608615,NA,12271847
1998,IN,14,Indiana,18,22,5907617,163.67,3000000,NA,2900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,0.117807552,NA,5998880
1998,IA,15,Iowa,19,31,2861025,163.67,1500000,NA,1400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,0.053461727,NA,2902872
1998,KS,16,Kansas,20,32,2638667,32.2667,1300000,NA,1300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,0.133577108,NA,2660598
1998,KY,17,Kentucky,21,51,3934310,99.2182,2000000,NA,1900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.099998,0.08804296,NA,3985390
1998,LA,18,Louisiana,22,45,4362758,97.1066,2300000,NA,2100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9,0.362220734,NA,4440344
1998,ME,19,Maine,23,2,1247554,40.3622,637655,NA,606595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9000001,0.023691507,NA,1259127
1998,MD,20,Maryland,24,52,5130072,518.653,2600000,NA,2500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1999998,0.351445407,NA,5204464
1998,MA,21,Massachusetts,25,3,6144407,785.075,3200000,NA,3000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0.151232913,NA,6271838
1998,MI,22,Michigan,26,23,9820231,172.836,5000000,NA,4800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,0.189371288,NA,9847942
1998,MN,23,Minnesota,27,33,4726411,59.6047,2400000,NA,2300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0.084378965,NA,4813412
1998,MS,24,Mississippi,28,46,2751335,58.1656,1400000,NA,1300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.200001,0.38145873,NA,2804834
1998,MO,25,Missouri,29,34,5437562,78.8173,2800000,NA,2600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5,0.141612723,NA,5521765
1998,MT,26,Montana,30,64,879533,6.0445,442791,NA,437662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,0.088557951,NA,892431
1998,NE,27,Nebraska,31,35,1660772,21.7173,849298,NA,813421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,0.101882599,NA,1695816
1998,NV,28,Nevada,32,65,1743772,15.9562,857784,NA,889114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,0.286136478,NA,1853191
1998,NH,29,New Hampshire,33,4,1185823,131.384,602079,NA,582969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9000001,0.034897976,NA,1205940
1998,NJ,30,New Jersey,34,12,8095542,1076.45,4200000,NA,3900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5999999,0.310687512,NA,8287418
1998,NM,31,New Mexico,35,66,1733535,14.2819,882382,NA,854549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,0.520036936,NA,1793484
1998,NY,32,New York,36,13,18159175,379.649,9400000,NA,8700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,0.34498167,NA,18755906
1998,NC,33,North Carolina,37,47,7545828,154.637,3900000,NA,3700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.1,0.26527974,NA,7809121
1998,ND,34,North Dakota,38,36,637808,9.20994,320588,NA,317656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,0.071274295,NA,647532
1998,OH,35,Ohio,39,24,11237752,274.265,5800000,NA,5400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,0.142697901,NA,11311536
1998,OK,36,Oklahoma,40,53,3339478,48.5447,1700000,NA,1600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.200001,0.201678053,NA,3405194
1998,OR,37,Oregon,41,72,3282055,34.1221,1700000,NA,1600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,0.120273001,NA,3352449
1998,PA,38,Pennsylvania,42,14,12002329,266.913,6200000,NA,5800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0999999,0.137183547,NA,12245672
1998,RI,39,Rhode Island,44,5,987704,941.849,513359,NA,475121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,0.131011128,NA,1031155
1998,SC,40,South Carolina,45,48,3839578,127.047,2000000,NA,1800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9,0.321224213,NA,3919235
1998,SD,41,South Dakota,46,37,730789,9.62412,375037,NA,363134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2,0.103455544,NA,746058
1998,TN,42,Tennessee,47,54,5432679,131.46,2800000,NA,2600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.400002,0.187365174,NA,5570045
1998,TX,43,Texas,48,49,19712389,75.1982,10000000,NA,9700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.200001,0.44133994,NA,20157531
1998,UT,44,Utah,49,67,2100562,2.55919,1100000,NA,1000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.400002,0.111217514,NA,2165960
1998,VT,45,Vermont,50,6,590579,63.7747,300343,NA,290540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9000001,0.02483418,NA,600416
1998,VA,46,Virginia,51,40,6789225,170.664,3500000,NA,3300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9,0.271723092,NA,6900918
1998,WA,47,Washington,53,73,5687832,85.4439,2900000,NA,2800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,0.166827708,NA,5769562
1998,WV,48,West Virginia,54,56,1811688,75.2804,938440,NA,872716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,0.04313245,NA,1815609
1998,WI,49,Wisconsin,55,25,5222124,95.8798,2700000,NA,2600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.102664307,NA,5297672
1998,WY,50,Wyoming,56,68,480045,4.93812,239167,NA,241740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9,0.094443753,NA,490787
1999,AL,1,Alabama,1,41,4369862,86.1797,2300000,NA,2100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.099998,0.279370934,NA,4430141
1999,AK,2,Alaska,2,81,619500,1.08848,294423,NA,325077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,0.281127423,NA,624779
1999,AZ,3,Arizona,4,61,4778332,42.1277,2400000,NA,2400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4,0.324119925,NA,5023823
1999,AR,4,Arkansas,5,42,2551373,49.1096,1300000,NA,1200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.799999,0.192444146,NA,2651860
1999,CA,5,California,6,71,33145121,211.977,17000000,NA,17000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8000002,0.501399815,NA,33499204
1999,CO,6,Colorado,8,62,4056133,39.088,2000000,NA,2000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,0.216634125,NA,4226018
1999,CT,7,Connecticut,9,1,3282031,675.031,1700000,NA,1600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0.197605416,NA,3386401
1999,DE,8,Delaware,10,11,753538,380.424,387263,NA,366275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5999999,0.25468567,NA,774990
1999,DC,8.5,District of Columbia,11,55,519000,NA,275980,NA,243020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570213
1999,FL,9,Florida,12,43,15111244,279.368,7800000,NA,7300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6,0.319999605,NA,15759421
1999,GA,10,Georgia,13,44,7788240,134.107,4000000,NA,3800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.299999,0.337125182,NA,8045965
1999,HI,11,Hawaii,15,82,1185497,184.436,593460,NA,592037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,0.713007569,NA,1210300
1999,ID,12,Idaho,16,63,1251700,15.1433,627196,NA,624504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.099998,0.099909745,NA,1275674
1999,IL,13,Illinois,17,21,12128370,217.55,6200000,NA,5900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,0.287829071,NA,12359020
1999,IN,14,Indiana,18,22,5942901,164.64,3100000,NA,2900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,0.119809017,NA,6044969
1999,IA,15,Iowa,19,31,2869413,164.64,1500000,NA,1400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,0.055447891,NA,2917634
1999,KS,16,Kansas,20,32,2654052,32.4501,1300000,NA,1300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,0.136758849,NA,2678338
1999,KY,17,Kentucky,21,51,3960825,99.8991,2000000,NA,1900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.099998,0.089037873,NA,4018053
1999,LA,18,Louisiana,22,45,4372035,97.3069,2300000,NA,2100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9,0.364097655,NA,4460811
1999,ME,19,Maine,23,2,1253040,40.5239,641603,NA,611437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9000001,0.023719871,NA,1266808
1999,MD,20,Maryland,24,52,5171634,522.9,2700000,NA,2500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1999998,0.357289642,NA,5254509
1999,MA,21,Massachusetts,25,3,6175169,789.037,3200000,NA,3000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0.155793041,NA,6317345
1999,MI,22,Michigan,26,23,9863775,173.61,5100000,NA,4800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,0.19128193,NA,9897116
1999,MN,23,Minnesota,27,33,4775508,60.2353,2400000,NA,2400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0.087733038,NA,4873481
1999,MS,24,Mississippi,28,46,2768619,58.5462,1400000,NA,1300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.200001,0.382828087,NA,2828408
1999,MO,25,Missouri,29,34,5468338,79.2521,2800000,NA,2600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5,0.142604798,NA,5561948
1999,MT,26,Montana,30,64,882779,6.0651,444021,NA,438758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,0.090208381,NA,897507
1999,NE,27,Nebraska,31,35,1666028,21.7826,851365,NA,814663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,0.105522811,NA,1704764
1999,NV,28,Nevada,32,65,1809253,16.5509,888183,NA,921070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,0.297140419,NA,1934718
1999,NH,29,New Hampshire,33,4,1201134,133.045,610193,NA,590941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9000001,0.036818486,NA,1222014
1999,NJ,30,New Jersey,34,12,8143412,1082.7,4200000,NA,3900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5999999,0.316203237,NA,8359592
1999,NM,31,New Mexico,35,66,1739844,14.3314,883796,NA,856048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,0.525404036,NA,1808082
1999,NY,32,New York,36,13,18196601,380.444,9400000,NA,8800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,0.34871304,NA,18882725
1999,NC,33,North Carolina,37,47,7650789,156.789,3900000,NA,3700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.1,0.267110825,NA,7949361
1999,ND,34,North Dakota,38,36,633666,9.15219,318499,NA,315167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,0.073146686,NA,644259
1999,OH,35,Ohio,39,24,11256654,274.728,5800000,NA,5400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,0.144270584,NA,11335454
1999,OK,36,Oklahoma,40,53,3358044,48.8209,1700000,NA,1600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.200001,0.20406045,NA,3437147
1999,OR,37,Oregon,41,72,3316154,34.4756,1700000,NA,1600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,0.124313027,NA,3393941
1999,PA,38,Pennsylvania,42,14,11994016,266.735,6200000,NA,5800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0999999,0.13893497,NA,12263805
1999,RI,39,Rhode Island,44,5,990819,944.709,514488,NA,476331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,0.135271445,NA,1040402
1999,SC,40,South Carolina,45,48,3885736,128.569,2000000,NA,1900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9,0.321236759,NA,3974682
1999,SD,41,South Dakota,46,37,733133,9.65045,372648,NA,360485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2,0.105735332,NA,750412
1999,TN,42,Tennessee,47,54,5483535,132.695,2800000,NA,2600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.400002,0.189181983,NA,5638706
1999,TX,43,Texas,48,49,20044141,76.4647,10000000,NA,9900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.200001,0.446802229,NA,20558220
1999,UT,44,Utah,49,67,2129836,2.59451,1100000,NA,1100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.400002,0.114399999,NA,2203482
1999,VT,45,Vermont,50,6,593740,64.0984,301620,NA,292120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9000001,0.02449495,NA,604683
1999,VA,46,Virginia,51,40,6872912,172.775,3500000,NA,3400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9,0.275853336,NA,7000174
1999,WA,47,Washington,53,73,5756361,86.4654,2900000,NA,2900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,0.171462998,NA,5842564
1999,WV,48,West Virginia,54,56,1806928,75.0727,936572,NA,870356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,0.042422246,NA,1811799
1999,WI,49,Wisconsin,55,25,5250446,96.394,2700000,NA,2600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.104548,NA,5332666
