year,st,stateno,state,state_fips,state_icpsr,exp_public_welfare,welfare_spending_percap,unemployment,statemin,employed,unemployed,afdc_case,afdc_rep,afdccases_childonly,marginallyfoodinsecure,foodinsecure,verylowfoodsecure,foodstamp_case,foodstamp_rep,nslp_free,nslp_reduced,nslp_total,sbp_free,sbp_reduced,sbp_total,povrate,ssirecipients_aged,ssirecipients_blind,ssirecipients_disabled,ssirecipients_total,ssistate,ssitotal,stateeitcrate,wicparticipation,workerscompensation,apwpi,apwpia,apwspt,ig_welf,policypriorityscore,pro_welfare,anti_welfare,neutral_welfare,lowincchildren_number,mothersaid,adc,aidperm,blind,oldagea,timelim,afdc_up,medicaid_stateadoption,x_chip_children,x_chip_infants,x_chip_pregnantwomen,x_chip_pregntwomen_prebba,z_ssi_afdc_families_payments,z_ssi_blind_payments,z_ssi_blind_payments_post1965,z_ssi_disabled_payments,z_ssi_disabled_payments_post1965,z_ssi_ga_payments_per_case,z_ssi_ga_payments_per_recipient,z_ssi_old_age_payments,z_ssi_old_age_payments_post1965,z_tanf_initialelig,z_tanf_maxpayment,z_tanf_paymentsperfamily
1971,DE,8,Delaware,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,743.257,NA,591.911,NA,698.877,NA,167.946,NA,434.661,NA,NA,NA
1971,DC,8.5,District of Columbia,11,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1971,FL,9,Florida,12,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,554.744,NA,473.058,NA,465.003,NA,NA,NA,349.038,NA,NA,NA
1971,GA,10,Georgia,13,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,1,1,1,0,0,1,NA,NA,NA,NA,626.339,NA,433.851,NA,404.841,NA,162.764,NA,336.575,NA,NA,NA
1971,HI,11,Hawaii,15,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0,1,1,NA,NA,NA,NA,1239,NA,624.546,NA,656.998,NA,303.991,NA,450.361,NA,NA,NA
1971,ID,12,Idaho,16,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,966.356,NA,499.031,NA,490.233,NA,0,NA,372.907,NA,NA,NA
1971,IL,13,Illinois,17,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,1229.52,NA,519.616,NA,509.251,NA,410.521,NA,340.451,NA,NA,NA
1971,IN,14,Indiana,18,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,0,1,1,0,0,1,NA,NA,NA,NA,800.392,NA,431.407,NA,309.341,NA,0,NA,306.162,NA,NA,NA
1971,IA,15,Iowa,19,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,0,1,1,0,0,1,NA,NA,NA,NA,1001.87,NA,632.193,NA,797.415,NA,NA,NA,661.412,NA,NA,NA
1971,KS,16,Kansas,20,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,861.807,NA,347.516,NA,333.351,NA,263.403,NA,266.505,NA,NA,NA
1971,KY,17,Kentucky,21,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,741.473,NA,490.619,NA,497.375,NA,0,NA,369.2,NA,NA,NA
1971,LA,18,Louisiana,22,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,514.586,NA,475.685,NA,347.853,NA,310.403,NA,461.329,NA,NA,NA
1971,ME,19,Maine,23,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,693.093,NA,457.491,NA,465.276,NA,80.3492,NA,304.962,NA,NA,NA
1971,MD,20,Maryland,24,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,888.009,NA,530.674,NA,491.889,NA,468.223,NA,363.918,NA,NA,NA
1971,MA,21,Massachusetts,25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,1159.73,NA,728.041,NA,627.866,NA,368.883,NA,481.049,NA,NA,NA
1971,MI,22,Michigan,26,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,1217.48,NA,601.95,NA,586.871,NA,385.212,NA,423.494,NA,NA,NA
1971,MN,23,Minnesota,27,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,1213.34,NA,523.559,NA,449.604,NA,252.714,NA,374.168,NA,NA,NA
1971,MS,24,Mississippi,28,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,353.517,NA,439.696,NA,434.247,NA,95.9011,NA,376.168,NA,NA,NA
1971,MO,25,Missouri,29,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,587.744,NA,539.53,NA,395.463,NA,293.945,NA,404.154,NA,NA,NA
1971,MT,26,Montana,30,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,840.437,NA,481.731,NA,498.916,NA,119.155,NA,351.863,NA,NA,NA
1971,NE,27,Nebraska,31,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,770.205,NA,533.045,NA,436.758,NA,0,NA,295.494,NA,NA,NA
1971,NV,28,Nevada,32,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,0,1,1,0,0,1,NA,NA,NA,NA,526.656,NA,464.576,NA,0,NA,0,NA,345.83,NA,NA,NA
1971,NH,29,New Hampshire,33,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,953.041,NA,737.143,NA,652.241,NA,135.961,NA,755.579,NA,NA,NA
1971,NJ,30,New Jersey,34,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,1256.56,NA,469.677,NA,526.093,NA,587.916,NA,393.577,NA,NA,NA
1971,NM,31,New Mexico,35,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,660.645,NA,445.27,NA,424.895,NA,NA,NA,312.803,NA,NA,NA
1971,NY,32,New York,36,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,1315.78,NA,599.322,NA,639.205,NA,317.365,NA,469.701,NA,NA,NA
1971,NC,33,North Carolina,37,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,748.007,NA,547.212,NA,511.723,NA,100.805,NA,443.926,NA,NA,NA
1971,ND,34,North Dakota,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,1003.97,NA,543.047,NA,503.753,NA,86.8539,NA,455.798,NA,NA,NA
1971,OH,35,Ohio,39,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,876.056,NA,423.429,NA,429.425,NA,268.89,NA,331.927,NA,NA,NA
1971,OK,36,Oklahoma,40,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,828.535,NA,647.852,NA,606.33,NA,56.4506,NA,417.759,NA,NA,NA
1971,OR,37,Oregon,41,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,969.429,NA,600.181,NA,444.496,NA,315.325,NA,342.005,NA,NA,NA
1971,PA,38,Pennsylvania,42,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,1235.27,NA,619.099,NA,524.736,NA,509.104,NA,507.909,NA,NA,NA
1971,RI,39,Rhode Island,44,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,1036.71,NA,433.972,NA,448.746,NA,204.008,NA,269.302,NA,NA,NA
1971,SC,40,South Carolina,45,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,1,1,1,0,0,1,NA,NA,NA,NA,476.036,NA,413.793,NA,353.374,NA,191.636,NA,303.771,NA,NA,NA
1971,SD,41,South Dakota,46,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,813.295,NA,455.641,NA,367.106,NA,54.144,NA,313.873,NA,NA,NA
1971,TN,42,Tennessee,47,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,661.082,NA,445.254,NA,431.519,NA,69.8721,NA,314.267,NA,NA,NA
1971,TX,43,Texas,48,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,1011.5,NA,487.108,NA,410.351,NA,0,NA,353.566,NA,NA,NA
1971,UT,44,Utah,49,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,1023.29,NA,579.189,NA,456.402,NA,326.38,NA,345.989,NA,NA,NA
1971,VT,45,Vermont,50,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,1036.91,NA,473.018,NA,496.335,NA,0,NA,333.879,NA,NA,NA
1971,VA,46,Virginia,51,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,1030.73,NA,514.988,NA,508.882,NA,266.124,NA,405.086,NA,NA,NA
1971,WA,47,Washington,53,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,1099.5,NA,493.212,NA,537.007,NA,335.282,NA,339.567,NA,NA,NA
1971,WV,48,West Virginia,54,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,675.506,NA,441.194,NA,396.923,NA,71.7053,NA,481.165,NA,NA,NA
1971,WI,49,Wisconsin,55,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,1147.9,NA,500.972,NA,557.268,NA,236.373,NA,627.703,NA,NA,NA
1971,WY,50,Wyoming,56,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,735.693,NA,NA,NA,333.91,NA,123.356,NA,282.919,NA,NA,NA
1972,AL,1,Alabama,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02118545,NA,259.968,NA,NA,NA,NA,NA,,NA,1,1,1,1,0,0,1,NA,NA,NA,NA,425.283,NA,641.336,NA,455.058,NA,75.1119,NA,470.982,NA,NA,NA
1972,AK,2,Alaska,2,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01690746,NA,34.652,NA,NA,NA,NA,NA,,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,937.885,NA,761.044,NA,728.164,NA,159.466,NA,568.48,NA,NA,NA
1972,AZ,3,Arizona,4,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00895588,NA,78.54,NA,NA,NA,NA,NA,,1,1,0,1,1,0,0,0,NA,NA,NA,NA,686.786,NA,467.468,NA,466.467,NA,362.538,NA,435.478,NA,NA,NA
1972,AR,4,Arkansas,5,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02152618,NA,142.37,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,544.337,NA,489.041,NA,447.63,NA,29.308,NA,387.59,NA,NA,NA
1972,CA,5,California,6,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03483924,NA,3851.581,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,1111.32,NA,858.668,NA,746.451,NA,357.412,NA,596.791,NA,NA,NA
1972,CO,6,Colorado,8,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0201305,NA,226.244,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,892.62,NA,384.458,NA,418.201,NA,443.586,NA,403.25,NA,NA,NA
1972,CT,7,Connecticut,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01628815,NA,276.705,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,1114.95,NA,515.967,NA,585.15,NA,230.805,NA,449.261,NA,NA,NA
1972,DE,8,Delaware,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0157716,NA,46.947,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,564.555,NA,596.686,NA,544.089,NA,143.342,NA,440.231,NA,NA,NA
1972,DC,8.5,District of Columbia,11,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,FL,9,Florida,12,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00997354,NA,340.039,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,550.996,NA,452.747,NA,447.192,NA,NA,NA,385.122,NA,NA,NA
1972,GA,10,Georgia,13,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02105286,NA,398.546,NA,NA,NA,NA,NA,,NA,1,1,1,1,0,0,1,NA,NA,NA,NA,580.138,NA,409.292,NA,377.16,NA,141.311,NA,329.63,NA,NA,NA
1972,HI,11,Hawaii,15,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01899354,NA,90.748,NA,NA,NA,NA,NA,,NA,0,0,0,0,0,1,1,NA,NA,NA,NA,1309.39,NA,564.549,NA,644.312,NA,297.033,NA,460.783,NA,NA,NA
1972,ID,12,Idaho,16,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01429414,NA,43.176,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,931.42,NA,486.247,NA,506.167,NA,0,NA,384.204,NA,NA,NA
1972,IL,13,Illinois,17,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02121047,NA,1223.543,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,1149.67,NA,505.658,NA,513.367,NA,452.136,NA,325.648,NA,NA,NA
1972,IN,14,Indiana,18,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01181012,NA,267.553,NA,NA,NA,NA,NA,,1,1,0,1,1,0,0,1,NA,NA,NA,NA,730.612,NA,421.536,NA,298.083,NA,0,NA,296.858,NA,NA,NA
1972,IA,15,Iowa,19,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01465032,NA,178.676,NA,NA,NA,NA,NA,,1,1,0,1,1,0,0,1,NA,NA,NA,NA,936.051,NA,623.897,NA,787.044,NA,NA,NA,657.412,NA,NA,NA
1972,KS,16,Kansas,20,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01106577,NA,111.983,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,934.957,NA,374.954,NA,377.003,NA,328.713,NA,308.763,NA,NA,NA
1972,KY,17,Kentucky,21,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01903648,NA,227.369,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,704.119,NA,467.941,NA,483.203,NA,0,NA,361.165,NA,NA,NA
1972,LA,18,Louisiana,22,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02365139,NA,309.98,NA,NA,NA,NA,NA,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,540.365,NA,458.938,NA,333.896,NA,298.852,NA,433.494,NA,NA,NA
1972,ME,19,Maine,23,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02382329,NA,94.885,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,636.473,NA,453.545,NA,444.333,NA,90.1617,NA,290.688,NA,NA,NA
1972,MD,20,Maryland,24,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01569378,NA,347.107,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,821.046,NA,526.333,NA,471.59,NA,456.09,NA,350.077,NA,NA,NA
1972,MA,21,Massachusetts,25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03290738,NA,953.48,NA,NA,NA,NA,NA,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,1108.04,NA,670.413,NA,637.658,NA,391.455,NA,456.026,NA,NA,NA
